 4  0  4 JBBCCCJDD..MJAAL.MFFKL.N..KGGN.HH...
 8  4  4 JBBCCCJDDL.MJAAL.M.FF..N..KGGN..K.HH F99 K99 H97 L99 
 8  3  5 JBBCCCJ.DD.MJAAL.MFFKL....KGGN...HHN D99 N99 H98 
 8  4  4 JBBCCCJ...DDJAAL.MFFKL.M..KGGN..HH.N H99 D97 M99 N99 
 8  4  4 JBBCCCJDDL.MJAAL.M...FFN..KGGN..K.HH F97 K99 H97 L99 
 8  4  4 JBBCCCJDDL.MJAAL.M..FF.N..KGGN..KHH. F98 L99 K99 H98 
 8  4  4 .BBCCCJDD..MJAAL.MJFFL.N..KGGN..K.HH J99 F99 K99 H97 
 8  4  4 JBBCCCJDDL.MJAAL.M.FF..N..KGGN..KHH. L99 F99 K99 H98 
 8  4  4 JBBCCCJDDL..JAAL.MFFK..M..KGGNHH...N L99 H99 M99 N99 
 8  4  4 JBBCCCJ.DD..JAAL.MFFKL.M..KGGNHH...N M99 D99 H99 N99 
 8  4  4 .BBCCC.DD..MJAAL.MJFFL.NJ.KGGN..K.HH J98 F99 K99 H97 
 8  4  4 JBBCCCJ...DDJAAL.MFFKL.M..KGGNHH...N H99 D97 M99 N99 
 8  4  4 JBBCCCJ.DD.MJAAL.MFF.L....KGGNHHK..N K99 D99 H99 N99 
 8  4  4 .BBCCCJDD..MJAAL.MJFFL.N..KGGNHHK... J99 F99 K99 H99 
 8  4  4 .BBCCC.DD..M.AAL.MJFFL.NJ.KGGNJ.K.HH J97 F99 K99 H97 
 9  4  5 JBBCCCJ.DD..JAAL.MFFKL.M..KGGN..HH.N H99 D99 M99 N99 
 9  4  5 JBBCCCJ.DD.MJAAL.MFF.L....KGGN..KHHN N99 D99 K99 H98 
 9  4  5 JBBCCCJ..DDMJAAL.M.FFL.N..KGGN..KHH. F99 D98 K99 H98 
 9  5  4 .BBCCCJDDL.MJAAL.MJ.FF.N..KGGNHHK... J99 F98 L99 K99 H99 
 9  5  4 JBBCCCJDDL.MJAAL.M..KFFN..KGGN...HH. K98 F97 L99 H98 
 9  5  4 .BBCCCJDDL.MJAAL.MJFF..N..KGGN..KHH. L99 J99 F99 K99 H98 
 9  5  4 .BBCCC.DDL.MJAAL.MJ.FF.NJ.KGGNHHK... J98 F98 L99 K99 H99 
 9  5  4 JBBCCCJDDL.MJAAL.M..FF....KGGN..KHHN F98 K99 N99 L99 H98 
 9  5  4 .BBCCC.DDL.MJAAL.MJ..FFNJ.KGGN..KHH. J98 F97 L99 K99 H98 
 9  5  4 BB.CCCJDD..MJAAL.MJFFL.N..KGGN..KHH. B99 J99 F99 K99 H98 
 9  5  4 .BBCCCJDD..MJAAL.MJFFL....KGGN..KHHN J99 N99 F99 K99 H98 
 9  5  4 JBBCCCJ.DD..JAAL.MFF.L.M..KGGNHHK..N D99 K99 H99 M99 N99 
 9  5  4 .BBCCC.DD..MJAAL.MJFFL..J.KGGN..KHHN J98 N99 F99 K99 H98 
 9  5  4 .BBCCCDD...MJAAL.MJFFL.NJ.KGGN..KHH. D99 J98 F99 K99 H98 
 9  5  4 .BBCCC.DD..MAA.L.MJFFL.NJ.KGGNJ.KHH. A99 J97 F99 K99 H98 
 9  5  4 .BBCCC...DDMJAAL.MJFFL.NJ.KGGN..K.HH J98 F99 K99 H97 D98 
 9  5  4 .BBCCC...DDM.AAL.MJFFL.NJ.KGGNJ.K.HH J97 F99 K99 H97 D98 
 9  5  4 .BBCCCJDDL.MJAAL.MJ.FF.N..KGGN..K.HH J99 F98 K99 H97 L99 
 9  5  4 JBBCCCJ..DDMJAAL.M.FFL....KGGNHHK..N F99 N99 K99 H99 D98 
 9  5  4 .BBCCCJDD..MJAAL.MJFFL....KGGNHHK..N J99 N99 F99 K99 H99 
 9  5  4 .BBCCCJ..DDMJAAL.MJFFL.N..KGGNHHK... J99 F99 K99 H99 D98 
 9  5  4 .BBCCC.DDL.MJAAL.MJFF..NJ.KGGN..K.HH J98 F99 K99 H97 L99 
 9  5  4 JBBCCCJ.DD.MJAAL.M.FFL....KGGNHHK..N N99 F99 D99 K99 H99 
 9  5  4 .BBCCC.DDL.M.AAL.MJ.FF.NJ.KGGNJ.K.HH J97 F98 K99 H97 L99 
 9  5  4 .BBCCCJDDL.MJAAL.MJFF..N..KGGNHHK... J99 F99 L99 K99 H99 
 9  5  4 JBBCCCJ..LDDJAAL.MFFK..M..KGGNHH...N H99 L99 D97 M99 N99 
 9  5  4 .BBCCCDD...MJAAL.MJFFL.NJ.KGGNHHK... D99 J98 F99 K99 H99 
 9  5  4 BB.CCC.DD..MJAAL.MJFFL.NJ.KGGNHHK... B99 J98 F99 K99 H99 
 9  5  4 JBBCCCJ...DDJAAL.MFF.L.M..KGGN..KHHN K99 H98 D97 M99 N99 
 9  5  4 JBBCCCJ...DDJAAL.MFF.L.M..KGGNHHK..N D97 K99 H99 M99 N99 
 9  4  5 JBBCCCJ..DDMJAAL.MFF.L....KGGN..KHHN N99 D98 K99 H98 
 9  5  4 BB.CCC.DD..M.AAL.MJFFL.NJ.KGGNJ.KHH. B99 J97 F99 K99 H98 
 9  5  4 .BBCCC.DDL.M.AAL.MJ..FFNJ.KGGNJ.KHH. J97 F97 L99 K99 H98 
 9  5  4 JBBCCCJDD...JAAL.M.FFL.M..KGGN..KHHN M99 N99 F99 K99 H98 
 9  5  4 JBBCCCJDDL.MJAAL.M...FF...KGGN..KHHN F97 K99 N99 L99 H98 
 9  5  4 JBBCCCJDDL.MJAAL.M....FF..KGGNHHK..N F96 N99 L99 K99 H99 
 9  4  5 JBBCCCJ..DD.JAAL.MFFKL.M..KGGN...HHN M99 D98 N99 H98 
 9  5  4 JBBCCCJDDL.MJAAL.M....FF..KGGN..KHHN F96 K99 N99 L99 H98 
 9  5  4 JBBCCCJDDL.MJAAL.M..KFFN..KGGNHH.... K98 F97 L99 H99 
 9  5  4 JBBCCCJDD...JAAL.M.FFL.M..KGGNHHK..N M99 N99 F99 K99 H99 
 9  4  5 JBBCCCJ.DD.MJAAL.M.FFL.N..KGGN..KHH. D99 F99 K99 H98 
 9  5  4 JBBCCCJDDL..JAAL.MFF...M..KGGNHHK..N M99 N99 L99 K99 H99 
 9  5  4 JBBCCCJDDL..JAAL.MFF...M..KGGN..KHHN K99 M99 N99 L99 H98 
 9  6  3 BBCCC.JDD..MJAAL.MJFFL.N..KGGN..KHH. C99 B99 J99 F99 K99 H98 
 9  5  4 JBBCCCJDDL.MJAAL.M...FF...KGGNHHK..N F97 N99 L99 K99 H99 
 9  5  4 .BBCCCJ.DD.MJAAL.MJFFL.N..KGGN..K.HH J99 F99 K99 H97 D99 
 9  6  3 BBCCC..DD..MJAAL.MJFFL.NJ.KGGNHHK... C99 B99 J98 F99 K99 H99 
 9  5  4 .BBCCCJDDL.MJAAL.MJ..FFN..KGGNHHK... J99 F97 L99 K99 H99 
 9  7  2 BBCCCM.DD..MJAAL..JFFL.NJ.KGGNHHK... M99 C99 B99 J98 F99 K99 H99 
 9  5  4 .BBCCC.DD..MJAAL.MJFFL..J.KGGNHHK..N J98 N99 F99 K99 H99 
 9  5  4 .BBCCC..DD.MJAAL.MJFFL.NJ.KGGNHHK... J98 F99 D99 K99 H99 
 9  5  4 JBBCCCJDDL.MJAAL.M..KFFN..KGGN....HH K98 F97 H97 L99 
 9  7  2 BBCCCMJDD..MJAAL..JFFL.N..KGGN..KHH. M99 C99 B99 J99 F99 K99 H98 
 9  5  4 .BBCCC..DD.MJAAL.MJFFL.NJ.KGGN..K.HH J98 F99 K99 H97 D99 
 9  4  5 JBBCCCJ..DD.JAAL.MFFKL.M..KGGN..HH.N M99 D98 N99 H99 
 9  4  5 JBBCCCJ.DD..JAAL.MFFKL.M..KGGN...HHN D99 H98 M99 N99 
 9  5  4 .BBCCCJDDL.MJAAL.MJ..FFN..KGGN..K.HH J99 F97 K99 H97 L99 
 9  5  4 .BBCCC.DDL.M.AAL.MJFF..NJ.KGGNJ.KHH. L99 J97 F99 K99 H98 
 9  5  4 .BBCCCJDDL.MJAAL.MJ..FFN..KGGN..KHH. J99 F97 L99 K99 H98 
 9  6  3 BBCCC..DD..M.AAL.MJFFL.NJ.KGGNJ.KHH. C99 B99 J97 F99 K99 H98 
 9  5  4 .BBCCC.DDL.MJAAL.MJ..FFNJ.KGGNHHK... J98 F97 L99 K99 H99 
 9  5  4 .BBCCCJDDL.MJAAL.MJFF..N..KGGN..K.HH J99 F99 K99 H97 L99 
 9  5  4 .BBCCC.DDL.MJAAL.MJ.FF.NJ.KGGN..K.HH J98 F98 K99 H97 L99 
 9  5  4 .BBCCCJ..DDMJAAL.MJFFL.N..KGGN..K.HH D98 J99 F99 K99 H97 
 9  5  4 .BBCCC.DDL.M.AAL.MJFF..NJ.KGGNJ.K.HH J97 F99 K99 H97 L99 
 9  5  4 .BBCCC.DDL.MJAAL.MJFF..NJ.KGGNHHK... L99 J98 F99 K99 H99 
 9  5  4 JBBCCCJ..LDDJAAL.MFFK..M..KGGN..HH.N H99 L99 D97 M99 N99 
 9  5  4 .BBCCC.DDL.M.AAL.MJ.FF.NJ.KGGNJ.KHH. J97 F98 L99 K99 H98 
 9  5  4 .BBCCC.DDL.MJAAL.MJ..FFNJ.KGGN..K.HH J98 F97 K99 H97 L99 
 9  5  4 JBBCCCJDDL.MJAAL.M.FF.....KGGNHHK..N N99 F99 L99 K99 H99 
 9  5  4 .BBCCC.DDL.MJAAL.MJ.FF.NJ.KGGN..KHH. J98 F98 L99 K99 H98 
 9  5  4 JBBCCCJDDL.MJAAL.M..FF....KGGNHHK..N F98 N99 L99 K99 H99 
 9  7  2 BBCCCM.DD..M.AAL..JFFL.NJ.KGGNJ.KHH. M99 C99 B99 J97 F99 K99 H98 
 9  5  4 .BBCCCJDDL.MJAAL.MJ.FF.N..KGGN..KHH. J99 F98 L99 K99 H98 
 9  5  4 .BBCCCJ.DD.MJAAL.MJFFL.N..KGGNHHK... J99 F99 D99 K99 H99 
 9  5  4 JBBCCCJ..LDDJAAL.MFFK..M..KGGN...HHN H98 L99 D97 M99 N99 
 9  5  4 JBBCCCJDDL.MJAAL.M.FF.....KGGN..KHHN L99 N99 F99 K99 H98 
 9  5  4 .BBCCC...DDMJAAL.MJFFL.NJ.KGGNHHK... D98 J98 F99 K99 H99 
 9  5  4 .BBCCC..DD.M.AAL.MJFFL.NJ.KGGNJ.K.HH J97 F99 K99 H97 D99 
 9  5  4 BB.CCCJDD..MJAAL.MJFFL.N..KGGNHHK... B99 J99 F99 K99 H99 
 9  5  4 .BBCCC.DDL.M.AAL.MJ..FFNJ.KGGNJ.K.HH J97 F97 K99 H97 L99 
 9  5  4 .BBCCCDD...MJAAL.MJFFL.NJ.KGGN..K.HH D99 J98 F99 K99 H97 
 9  5  4 JBBCCCJ..DD.JAAL.MFF.L.M..KGGNHHK..N K99 D98 H99 M99 N99 
 9  5  4 .BBCCCDD...M.AAL.MJFFL.NJ.KGGNJ.KHH. D99 J97 F99 K99 H98 
 9  5  4 BB.CCC.DD..MJAAL.MJFFL.NJ.KGGN..K.HH B99 J98 F99 K99 H97 
 9  5  4 .BBCCCDD...M.AAL.MJFFL.NJ.KGGNJ.K.HH D99 J97 F99 K99 H97 
 9  5  4 .BBCCC.DD..MAA.L.MJFFL.NJ.KGGNJ.K.HH A99 J97 F99 K99 H97 
 9  6  3 BBCCC.JDD..MJAAL.MJFFL.N..KGGNHHK... C99 B99 J99 F99 K99 H99 
 9  5  4 BB.CCC.DD..M.AAL.MJFFL.NJ.KGGNJ.K.HH B99 J97 F99 K99 H97 
 9  6  3 BBCCC..DD..M.AAL.MJFFL.NJ.KGGNJ.K.HH C99 B99 J97 F99 K99 H97 
 9  7  2 BBCCCMJDD..MJAAL..JFFL.N..KGGNHHK... M99 C99 B99 J99 F99 K99 H99 
 9  5  4 BB.CCC.DD..MJAAL.MJFFL.NJ.KGGN..KHH. B99 J98 F99 K99 H98 
 9  5  4 .BBCCC.DD..M.AAL.MJFFL..J.KGGNJ.KHHN N99 J97 F99 K99 H98 
 9  7  2 BBCCCM.DD..M.AAL..JFFL.NJ.KGGNJ.K.HH M99 C99 B99 J97 F99 K99 H97 
 9  5  4 .BBCCC.DDL.MJAAL.MJFF..NJ.KGGN..KHH. L99 J98 F99 K99 H98 
 9  6  3 BBCCC..DD..MJAAL.MJFFL.NJ.KGGN..K.HH C99 B99 J98 F99 K99 H97 
 9  6  3 BBCCC..DD..MJAAL.MJFFL.NJ.KGGN..KHH. C99 B99 J98 F99 K99 H98 
 9  7  2 BBCCCM.DD..MJAAL..JFFL.NJ.KGGN..KHH. M99 C99 B99 J98 F99 K99 H98 
 9  5  4 BB.CCCJDD..MJAAL.MJFFL.N..KGGN..K.HH B99 J99 F99 K99 H97 
 9  6  3 BBCCC.JDD..MJAAL.MJFFL.N..KGGN..K.HH C99 B99 J99 F99 K99 H97 
 9  7  2 BBCCCMJDD..MJAAL..JFFL.N..KGGN..K.HH M99 C99 B99 J99 F99 K99 H97 
 9  7  2 BBCCCM.DD..MJAAL..JFFL.NJ.KGGN..K.HH M99 C99 B99 J98 F99 K99 H97 
10  5  5 .BBCCC..DD.M.AAL.MJFFL.NJ.KGGNJ.KHH. D99 J97 F99 K99 H98 
10  5  5 .BBCCCJ..DDMJAAL.MJFFL.N..KGGN..KHH. D98 J99 F99 K99 H98 
10  5  5 JBBCCCJ.DD.MJAAL.M.FFL....KGGN..KHHN F99 N99 D99 K99 H98 
10  6  4 JBBCCCJDDL..JAAL.M...FFM..KGGNHHK..N F97 M99 N99 L99 K99 H99 
10  6  4 .BBCCCJDDL.MJAAL.MJ.FF....KGGNHHK..N N99 J99 F98 L99 K99 H99 
10  6  4 BB.CCCJDDL.MJAAL.MJ.FF.N..KGGN..K.HH B99 J99 F98 K99 H97 L99 
10  6  4 BB.CCCJ.DD.MJAAL.MJFFL.N..KGGN..K.HH B99 J99 F99 K99 H97 D99 
10  6  4 BB.CCC...DDMJAAL.MJFFL.NJ.KGGN..K.HH B99 J98 F99 K99 H97 D98 
10  6  4 BB.CCCJDDL.MJAAL.MJ.FF.N..KGGNHHK... B99 J99 F98 L99 K99 H99 
10  6  4 JBBCCCJDD..MJAAL.M...LFF..KGGN..KHHN L98 F96 K99 N99 H98 
10  6  4 .BBCCCJDDL.MJAAL.MJ...FF..KGGN..KHHN J99 F96 K99 N99 L99 H98 
10  6  4 .BBCCCDD.L.MJAAL.MJ.FF.NJ.KGGNHHK... D99 J98 F98 L99 K99 H99 
10  6  4 .BBCCC.DDL.MJAAL.MJ...FFJ.KGGNHHK..N J98 F96 N99 L99 K99 H99 
10  6  4 .BBCCCJDD...JAAL.MJFFL.M..KGGN..KHHN M99 J99 N99 F99 K99 H98 
10  6  4 .BBCCC.DDL.MAA.L.MJ..FFNJ.KGGNJ.KHH. A99 J97 F97 L99 K99 H98 
10  6  4 .BBCCCDD.L.M.AAL.MJ..FFNJ.KGGNJ.KHH. D99 J97 F97 L99 K99 H98 
10  6  4 BB.CCC.DDL.M.AAL.MJ..FFNJ.KGGNJ.KHH. B99 J97 F97 L99 K99 H98 
10  6  4 BB.CCCDD...M.AAL.MJFFL.NJ.KGGNJ.KHH. D99 B99 J97 F99 K99 H98 
10  6  4 .BBCCCDD.L.MJAAL.MJFF..NJ.KGGN..KHH. L99 D99 J98 F99 K99 H98 
10  5  5 JBBCCCJ..DD.JAAL.MFF.L.M..KGGN..KHHN D98 M99 N99 K99 H98 
10  6  4 JBBCCCJ..LDDJAAL.MFF...M..KGGN..KHHN L99 K99 H98 D97 M99 N99 
10  6  4 BB.CCC.DDL.MJAAL.MJ..FFNJ.KGGNHHK... B99 J98 F97 L99 K99 H99 
10  6  4 BB.CCC...DDMJAAL.MJFFL.NJ.KGGNHHK... D98 B99 J98 F99 K99 H99 
10  6  4 .BBCCC.DD..MAA.L.MJFFL..J.KGGNJ.KHHN N99 A99 J97 F99 K99 H98 
10  6  4 .BBCCCDD.L.M.AAL.MJ.FF.NJ.KGGNJ.K.HH D99 J97 F98 K99 H97 L99 
10  6  4 .BBCCCDD...MAA.L.MJFFL.NJ.KGGNJ.KHH. D99 A99 J97 F99 K99 H98 
10  6  4 BB.CCC.DDL.MJAAL.MJFF..NJ.KGGN..K.HH B99 J98 F99 K99 H97 L99 
10  6  4 .BBCCCJDD...JAAL.MJFFL.M..KGGNHHK..N M99 J99 N99 F99 K99 H99 
10  6  4 .BBCCCJ..DDMJAAL.MJFFL....KGGNHHK..N N99 J99 F99 K99 H99 D98 
10  6  4 JBBCCCJ..DD.JAAL.M.FFL.M..KGGNHHK..N M99 F99 N99 K99 H99 D98 
10  6  4 .BBCCC.DDL.MAA.L.MJ.FF.NJ.KGGNJ.K.HH A99 J97 F98 K99 H97 L99 
10  6  4 JBBCCCJ.DD..JAAL.M.FFL.M..KGGNHHK..N M99 N99 F99 D99 K99 H99 
10  6  4 BB.CCC.DD..MAA.L.MJFFL.NJ.KGGNJ.KHH. B99 A99 J97 F99 K99 H98 
10  5  5 JBBCCCJ..DDMJAAL.M.FFL....KGGN..KHHN F99 N99 D98 K99 H98 
10  6  4 BB.CCCDD...MJAAL.MJFFL.NJ.KGGN..KHH. B99 D99 J98 F99 K99 H98 
10  6  4 .BBCCCDD...MJAAL.MJFFL..J.KGGN..KHHN D99 J98 N99 F99 K99 H98 
10  6  4 BB.CCC.DD..MJAAL.MJFFL..J.KGGN..KHHN B99 J98 N99 F99 K99 H98 
10  6  4 BB.CCCJDDL.MJAAL.MJ..FFN..KGGN..KHH. B99 J99 F97 L99 K99 H98 
10  6  4 .BBCCC.DDL.M.AAL.MJFF...J.KGGNJ.KHHN N99 L99 J97 F99 K99 H98 
10  6  4 .BBCCC.DD...JAAL.MJFFL.MJ.KGGN..KHHN M99 J98 N99 F99 K99 H98 
10  6  4 .BBCCC.DDL.M.AAL.MJ.KFFNJ.KGGNJ...HH J97 K98 F97 H97 L99 
10  6  4 JBBCCCJ..LDDJAAL.MFF...M..KGGNHHK..N L99 D97 K99 H99 M99 N99 
10  6  4 .BBCCC.DDL.MJAAL.MJ..FF.J.KGGNHHK..N N99 J98 F97 L99 K99 H99 
10  6  4 JBBCCCJ...DDJAAL.M.FFL.M..KGGN..KHHN F99 K99 H98 D97 M99 N99 
10  6  4 .BBCCCDD.L.MJAAL.MJFF..NJ.KGGNHHK... L99 D99 J98 F99 K99 H99 
10  6  4 JBBCCCJDD..MJAAL.M...LFF..KGGNHHK..N L98 F96 N99 K99 H99 
10  6  4 .BBCCC.DDL.MJAAL.MJ...FFJ.KGGN..KHHN J98 F96 K99 N99 L99 H98 
10  6  4 JBBCCCJDDL..JAAL.M..FF.M..KGGN..KHHN M99 F98 K99 N99 L99 H98 
10  6  4 .BBCCCDD.L.MJAAL.MJ..FFNJ.KGGNHHK... D99 J98 F97 L99 K99 H99 
10  6  4 JBBCCCJDDL.MJAAL.M..K.FF..KGGNHH...N K98 F96 N99 L99 H99 
10  6  4 .BBCCC.DDL.MJAAL.MJ.KFFNJ.KGGNHH.... J98 K98 F97 L99 H99 
10  6  4 BB.CCC.DDL.M.AAL.MJ.FF.NJ.KGGNJ.K.HH B99 J97 F98 K99 H97 L99 
10  6  4 JBBCCCJDDL.MJAAL.M..KFF...KGGN...HHN N99 K98 F97 L99 H98 
10  6  4 .BBCCCJDDL.MJAAL.MJ.KFFN..KGGN...HH. J99 K98 F97 L99 H98 
